鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-18F,57.34,商,,,990829,土地1建物1車位3,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,48770000,102040,坡道平面,0.0,0,,RPPPNLOLRHIFFBJ98DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-20F,58.4,商,,,990823,土地1建物1車位4,二十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,50000000,104613,坡道平面,0.0,0,,RPRPNLOLRHIFFBJ56DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-14F,57.34,商,,,991112,土地1建物1車位3,十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,48000000,100429,坡道平面,0.0,0,,RPSPNLOLRHIFFBJ66DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B2-25F,50.66,商,,,1000710,土地1建物1車位3,二十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,43000000,102638,坡道平面,0.0,0,,RPTPNLOLRHIFFBJ76DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-6F,49.5,商,,,1000125,土地1建物1車位2,六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,409.95,4,2,4,有,無,38000000,92694,坡道平面,0.0,0,,RPUPNLOLRHIFFBJ86DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B2-6F,49.5,商,,,991120,土地1建物1車位2,六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,409.95,4,2,4,有,無,37120000,90548,坡道平面,0.0,0,,RPVPNLOLRHIFFBJ96DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B2-5F,49.5,商,,,1000213,土地1建物1車位2,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,409.95,4,2,4,有,無,37120000,90548,坡道平面,0.0,0,,RPWPNLOLRHIFFBJ07DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-22F,50.66,商,,,1000109,土地1建物1車位3,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,43190000,103091,坡道平面,0.0,0,,RPXPNLOLRHIFFBJ17DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-19F,57.34,商,,,991002,土地1建物1車位3,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.97,4,2,4,有,無,47900000,100215,坡道平面,0.0,0,,RPOQNLOLRHIFFBJ98DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B2-19F,50.66,商,,,990818,土地1建物1車位3,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,41100000,98102,坡道平面,0.0,0,,RPPQNLOLRHIFFBJ09DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-15F,57.34,商,,,991003,土地1建物1車位3,十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,48720000,101935,坡道平面,0.0,0,,RPQQNLOLRHIFFBJ56DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-18F,50.66,商,,,1000429,土地1建物1車位3,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,407.69,4,2,4,有,無,41300000,101302,坡道平面,0.0,0,,RPRNMLPLRHIFFBJ98DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-5F,60.03,商,,,1000507,土地1建物1車位3,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,48770000,116410,坡道平面,0.0,0,,RPSNMLPLRHIFFBJ09DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-20F,57.34,商,,,990819,土地1建物1車位3,二十層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.97,4,2,4,有,無,47880000,100174,坡道平面,0.0,0,,RPTNMLPLRHIFFBJ56DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-26F,50.66,商,,,1001002,土地1建物1車位3,二十六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,44600000,106457,坡道平面,0.0,0,,RPWNMLPLRHIFFBJ86DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-25F,49.6,商,,,1000319,土地1建物1車位2,二十五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,43090000,102852,坡道平面,0.0,0,,RPXNMLPLRHIFFBJ96DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-24F,49.6,商,,,991029,土地1建物1車位2,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,41500000,99057,坡道平面,0.0,0,,RPOOMLPLRHIFFBJ78DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-13F,50.39,商,,,1000317,土地1建物1車位3,十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,414.93,4,2,4,有,無,42800000,103150,坡道平面,0.0,0,,RPPOMLPLRHIFFBJ88DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B1-19F,50.66,商,,,1000109,土地1建物1車位3,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,42700000,101921,坡道平面,0.0,0,,RPQOMLPLRHIFFBJ98DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號B2-24F,49.6,商,,,1000715,土地1建物1車位2,二十四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,40290000,96169,坡道平面,0.0,0,,RPROMLPLRHIFFBJ09DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-23F,56.29,商,,,990818,土地1建物1車位2,二十三層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,47000000,98337,坡道平面,0.0,0,,RPSOMLPLRHIFFBJ56DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-7F,57.34,商,,,991120,土地1建物1車位3,七層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.95,4,2,4,有,無,47150000,98650,坡道平面,0.0,0,,RPTOMLPLRHIFFBJ66DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A7店,35.91,商,,,991113,土地1建物1車位2,一層,26,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,,276.96,0,0,0,無,無,40180000,145075,坡道平面,0.0,0,,RPUOMLPLRHIFFBJ76DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-18F,56.29,商,,,991113,土地1建物1車位2,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.97,4,2,4,有,無,46880000,98081,坡道平面,0.0,0,,RPVOMLPLRHIFFBJ86DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A1-21F,57.34,商,,,991116,土地1建物1車位3,二十一層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,477.97,4,2,4,有,無,50590000,105843,坡道平面,0.0,0,,RPWOMLPLRHIFFBJ96DB
竹北市,房地(土地+建物)+車位,新竹縣竹北市自強段298，299地號A2-19F,57.34,商,,,991116,土地1建物1車位3,十九層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,418.95,4,2,4,有,無,50270000,119990,坡道平面,0.0,0,,RPXOMLPLRHIFFBJ07DB
