編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLOKRHIFFDQ17CA,30,106.61,住家用,鋼筋混凝土加強磚造,72年10月5日,二層,一層 二層 電梯樓梯間
RPRNMLMLQHIFFBQ09CA,17,36.05,梯間、防空避難室、機械室、水塔牌樓兼停車空間,鋼筋混凝土造,85年8月15日,十四層,
RPRNMLMLQHIFFBQ09CA,17,121.87,住家用,鋼筋混凝土造,85年8月15日,十四層,十一層 陽台
RPSNMLQLQHIFFCQ27EA,,70.64,住家用,鋼筋混凝土造,,三層,一層 二層 三層
RPSNMLQLQHIFFCQ27EA,,41.96,住商用,木造,,一層,一層 騎樓
RPTNMLSLQHIFFDQ47CA,19,133.97,住商用,鋼筋混凝土造,83年6月28日,三層,一層 二層 三層 電梯樓梯間 花台
RPUNMLRLQHIFFDQ47CA,34,165.19,住家用,鋼筋混凝土加強磚造,68年8月10日,三層,一層 二層 三層 騎樓
RPTNMLRLQHIFFDQ37CA,27,124.99,住家用,鋼筋混凝土加強磚造,75年10月13日,二層,一層 二層 騎樓 電梯樓梯間
RPOOMLQLQHIFFDQ86CA,1,148.90,住家用,鋼筋混凝土造,101年3月16日,三層,一層 二層 三層 陽台
RPWNMLRLQHIFFDQ67CA,23,133.44,農舍,鋼造,79年3月13日,一層,一層
RPWNMLRLQHIFFDQ67CA,23,343.25,農舍,鋼筋混凝土造,79年3月13日,三層,一層 二層 三層 電梯樓梯間
RPRNMLOLQHIFFDQ86CA,19,182.27,住家用,鋼筋混凝土造,83年6月20日,三層,一層 二層 三層 地下層 見其他登記事項
RPPNMLRLQHIFFCQ86CA,30,61.08,國民住宅,鋼筋混凝土造,72年3月12日,五層,四層
RPUNMLLKRHIFFDQ96DA,8,16.15,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,四層
RPUNMLLKRHIFFDQ96DA,8,7.19,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPVNMLLKRHIFFDQ07DA,8,15.37,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,一層
RPVNMLLKRHIFFDQ07DA,8,15.37,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,一層
RPVNMLLKRHIFFDQ07DA,8,13.68,見其他登記事項,鋼筋混凝土造,94年8月15日,五層,
RPWNMLRLQHIFFCQ57CA,20,155.76,住家用,鋼筋混凝土造,82年9月1日,三層,一層 二層 三層 電梯樓梯間 見其他登記事項
RPRNMLSLQHIFFCQ17CA,34,102.90,住家用,鋼筋混凝土加強磚造,68年11月6日,二層,一層 二層
RPUNMLNJRHIFFCQ07EA,13,196.31,住家用,鋼筋混凝土造,89年3月8日,二層,
RPRNMLQJRHIFFCQ86CA,14,113.42,住家用,鋼筋混凝土造,88年3月3日,九層,八層 陽台
RPRNMLQJRHIFFCQ86CA,14,30.29,共有部分,鋼筋混凝土造,88年3月3日,九層,
RPSNMLPJRHIFFCQ86CA,,184.28,見其他登記事項,鋼筋混凝土造,102年6月20日,三層,
RPQNMLRJRHIFFCQ86CA,20,204.42,住商用,鋼筋混凝土造,83年1月5日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLSLQHIFFCQ27CA,20,92.85,國民住宅,鋼筋混凝土造,82年2月17日,五層,二層
RPROMLNJRHIFFDQ76CA,,185.69,住宅、樓梯間,鋼筋混凝土造,102年5月28日,三層,一層 二層 三層 陽台 見其他登記事項
RPRNMLPJRHIFFDQ86CA,19,169.57,住家用,鋼筋混凝土造,83年3月3日,三層,
RPTNMLMJRHIFFCQ76DA,19,127.47,集合住宅,鋼筋混凝土造,83年8月8日,十一層,五層 陽台
RPQNMLSLQHIFFCQ27EA,20,214.19,住家用,鋼筋混凝土造,82年12月15日,四層,一層 二層 三層 四層 平台 見其他登記事項
RPPOMLLKRHIFFBQ88CA,26,281.76,住商用,鋼筋混凝土加強磚造,76年10月12日,三層,一層 二層 三層 騎樓 電梯樓梯間
RPQNMLKMQHIFFDQ09CA,4,169.42,住宅、樓梯間,鋼筋混凝土造,99年1月27日,三層,一層 二層 三層 陽台 雨遮 見其他登記事項
RPUNMLKMQHIFFDQ86CA,20,160.36,住家用,鋼筋混凝土造,82年4月22日,三層,一層 二層 三層 見其他登記事項
RPWNMLMJRHIFFBQ86CA,34,128.00,住家用,加強磚造,68年5月24日,二層,一層 二層 騎樓
RPTNMLNJRHIFFBQ66CA,,204.72,住宅、梯間,鋼筋混凝土造,102年5月8日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPVNMLNLRHIFFCQ17CA,34,167.98,住家用,鋼筋混凝土加強磚造,68年8月24日,二層,一層 二層 電梯樓梯間
RPPNMLOJRHIFFCQ56DA,20,104.70,住家用,鋼筋混凝土造,82年12月14日,七層,六層 陽台 花台 雨遮
RPPNMLOJRHIFFCQ56DA,20,9.47,共有部分,鋼筋混凝土造,82年12月14日,七層,
RPPNMLOJRHIFFCQ56DA,20,10.22,共有部分,鋼筋混凝土造,82年12月14日,七層,
RPVNMLMJRHIFFDQ96CA,14,89.23,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPVNMLMJRHIFFDQ96CA,14,12.35,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPVNMLMJRHIFFDQ96CA,14,.80,見其他登記事項,鋼筋混凝土造,88年5月31日,一層,
RPPNMLRJRHIFFDQ86CA,21,135.24,住家用,鋼筋混凝土造,81年6月15日,三層,一層 二層 三層 電梯樓梯間
RPPNMLPJRHIFFCQ66DA,38,145.35,農舍,鋼筋混凝土加強磚造,64年8月6日,二層,一層 二層 騎樓
