編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLKLLHJGFFK09CC,30,207.82,住家用,鋼筋混凝土造,83年7月7日,四層,,
RPRNMLKLLHJGFFK58CC,44,68.00,住家用,鋼筋混凝土造,69年8月1日,四層,,
RPSNMLKLLHJGFFK68CC,31,172.14,住家用,鋼筋混凝土造,82年8月5日,四層,,
RPPNMLTLLHJGFDK09CC,8,21.15,集合住宅,鋼筋混凝土造,105年5月18日,十三層,,
RPSNMLTLLHJGFFK96CC,23,121.33,住家用,鋼筋混凝土造,89年11月21日,三層,,
RPRNMLTLLHJGFFK86CC,23,38.48,商業用,鋼筋混凝土造,89年11月21日,三層,,
RPQNMLSLLHJGFFK66CC,9,68.57,集合住宅,鋼筋混凝土造,104年8月27日,十一層,,
RPQNMLSLLHJGFFK66CC,9,28.52,管委會空間、防空避難室兼停車空間、水箱、電梯機房、電信室、發電機室、消防機房、台電配電室、樓梯間、,鋼筋混凝土造,104年8月27日,十一層,,
RPPNMLTLLHJGFFK66CC,,129.08,店舖,鋼骨造,113年1月22日,一層,,
RPVNMLTLLHJGFFK27CC,11,85.66,集合住宅,鋼筋混凝土造,102年9月9日,十一層,,
RPVNMLTLLHJGFFK27CC,11,16.10,Ｃ、Ｄ、Ｅ棟樓梯間,鋼筋混凝土造,102年9月9日,十一層,,
RPVNMLTLLHJGFFK27CC,11,17.72,防空避難室兼停車空間、台電受電室水箱、電信室、發電機室、消防機房、汙水機房,鋼筋混凝土造,102年9月9日,十一層,,
RPWNMLTLLHJGFFK37CC,27,65.32,住家用,鋼筋混凝土造,86年8月27日,七層,,
RPPNMLNJMHJGFBK18CC,1,33.00,住家用,鋼筋混凝土造,112年8月18日,五層,,
RPWNMLTLLHJGFFK37CC,27,10.97,公共設施,鋼筋混凝土造,86年8月27日,,,
RPUNMLMJMHJGFFK98CC,17,202.73,住家用,ＲＣ造,95年9月27日,四層,,
RPVNMLMJMHJGFFK09CC,9,71.82,住家用,鋼筋混凝土造,104年4月14日,五層,,
RPVNMLMJMHJGFFK09CC,9,39.15,樓梯間、停車空間,鋼筋混凝土造,104年4月14日,五層,,
RPPNMLOJMHJGFDK48CC,,25.79,停車空間、住宅、梯間、水箱、機房,鋼筋混凝土造,112年10月17日,四層,,
RPPNMLPJMHJGFDK58CC,9,16.30,住宅、店舖、停車空間,鋼筋混凝土造,104年1月29日,五層,,
RPQNMLKKMHJGFFK48CC,33,228.53,住家用,鋼筋混凝土造,80年3月26日,三層,,
RPRNMLLKMHJGFFK68CC,46,70.33,住家用,鋼筋混凝土造,67年7月20日,三層,,
RPPNMLMKMHJGFBK18CC,,72.96,住家用,木造,,一層,,
RPQNMLSJMHJGFFK56CC,,55.68,集合住宅,鋼筋混凝土造,112年11月3日,十五層,,
RPQNMLSJMHJGFFK56CC,,45.33,防空避難室兼停車空間、管委會使用空間,鋼筋混凝土造,112年11月3日,十五層,,
RPQNMLSJMHJGFFK56CC,,13.67,樓梯間、梯廳,鋼筋混凝土造,112年11月3日,十五層,,
RPPNMLMKMHJGFEK48CC,29,49.13,住家用,鋼筋混凝土造,84年3月22日,五層,,
RPPNMLMKMHJGFEK48CC,29,7.08,共有部分,鋼筋混凝土造,84年3月22日,五層,,
RPQNMLMKMHJGFFK68CC,11,17.00,店鋪、住宅、停車空間,ＲＣ造,101年11月8日,四層,,
RPPNMLMKMHJGFFK58CC,3,83.73,集合住宅,鋼筋混凝土造,110年9月14日,十層,,
RPPNMLMKMHJGFFK58CC,3,23.12,電梯機房、水箱,鋼筋混凝土造,110年9月14日,十層,,
RPPNMLMKMHJGFFK58CC,3,17.16,停車空間、機電設備空間、防空避難室,鋼筋混凝土造,110年9月14日,十層,,
RPPNMLPKMHJGFBK48CC,27,19.48,住家用,鋼筋混凝土造,85年10月30日,五層,,
RPPNMLPKMHJGFBK48CC,28,6.96,住家用,鋼筋混凝土造,85年1月30日,五層,,
RPQNMLPKMHJGFBK58CC,27,18.42,住家用,鋼筋混凝土造,85年10月30日,五層,,
RPQNMLPKMHJGFBK58CC,28,6.48,住家用,鋼筋混凝土造,85年1月30日,五層,,
RPRNMLPKMHJGFBK68CC,27,19.48,住家用,鋼筋混凝土造,85年10月30日,五層,,
