鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鳳山區,房地(土地+建物),高雄市鳳山區南正一路122號,72.0,住,,,1020401,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0850810,240.32,5,3,4,有,無,有,22000,92,,0.0,0,,RPQNMLPLMHIFFBS66CC
三民區,房地(土地+建物),高雄市三民區明誠一路366之2號10樓之5,4.24,住,,,1020501,土地1建物1車位0,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900413,43.93,1,1,1,有,有,有,5500,125,,0.0,0,,RPQNMLPLMHIFFDE08CC
三民區,房地(土地+建物)+車位,高雄市三民區昌富街18號3樓,6404.0,住,,,1020501,土地1建物1車位0,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871102,70.19,3,2,2,有,有,有,11000,157,坡道平面,9.23,0,,RPWNMLPLMHIFFDE68CC
三民區,房地(土地+建物),高雄市三民區正興路118號,119.0,商,,,1020516,土地1建物1車位0,全,3,透天厝,,鋼筋混凝土造,0660630,292.12,0,0,0,無,無,有,48000,164,,0.0,0,,RPPOMLPLMHIFFDE08CC
前金區,房地(土地+建物),高雄市前金區市中一路15號11樓之6,8.77,住,,,1020401,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940919,109.97,2,1,1,有,有,有,22000,200,,0.0,0,含租賃稅,RPPOMLPLMHIFFAE77CC
前金區,房地(土地+建物),高雄市前金區市中一路15號12樓之5,6.94,住,,,1020410,土地1建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940919,86.37,2,1,1,有,有,有,20900,242,,0.0,0,含租賃稅,RPROMLPLMHIFFAE97CC
苓雅區,房地(土地+建物),高雄市苓雅區光明街83號4樓之11,9.47,住,,,1020402,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960515,108.8,3,2,2,有,無,有,21000,193,,0.0,0,,RPXQMLPLMHIFFBE88CC
三民區,房地(土地+建物),高雄市三民區平等路117巷7號4樓之2,11.64,住,,,1020421,土地1建物1車位0,四層,9,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870123,69.63,2,1,1,有,有,無,7500,108,,0.0,0,,RPVNMLQLMHIFFDE68CC
三民區,房地(土地+建物),高雄市三民區莊敬路258之2號1+2樓,11.66,商,,,1020421,土地1建物1車位0,見其它登記事項,17,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0851210,125.54,2,2,2,有,有,無,16000,127,,0.0,0,,RPOOMLQLMHIFFDE08CC
三民區,房地(土地+建物),高雄市三民區義華路430號,28.47,住,,,1020419,土地1建物1車位0,見其它登記事項,14,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0850306,163.16,3,2,3,有,有,有,30000,184,,0.0,0,,RPQOMLQLMHIFFDE28CC
左營區,房地(土地+建物),高雄市左營區文自路919號,162.68,住,,,1020409,土地1建物1車位0,見其它登記事項,5,店面(店鋪),住商用,見其它登記事項,0931012,406.28,5,3,6,有,無,無,55060,136,,0.0,0,,RPROMLQLMHIFFEE48CC
左營區,房地(土地+建物),高雄市左營區新莊一路383號,12.43,住,,,1020419,土地1建物1車位0,見其它登記事項,26,住宅大樓(11層含以上有電梯),住商用,見使用執照,0890407,236.96,0,0,0,無,無,無,60000,253,,0.0,0,,RPOPMLQLMHIFFEE28CC
鼓山區,房地(土地+建物),高雄市鼓山區美術東二路49號,152.72,住,,,1020427,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0970811,404.01,0,0,0,無,無,無,110000,272,,0.0,0,,RPPNMLRLMHIFFAE87CC
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢一路269號11樓之33,2582.0,商,,,1020425,土地1建物1車位0,十一層,16,套房(1房1廳1衛),,鋼筋混凝土造,0750217,34.79,1,1,1,有,有,有,4900,141,,0.0,0,,RPOOMLRLMHIFFAE87CC
苓雅區,車位,高雄市苓雅區新光路62巷B4-169車位,0.0,商,,,1020424,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,無,有,1500,,坡道平面,12.65,1500,,RPPOMLRLMHIFFBE08CC
苓雅區,建物,高雄市苓雅區新光路62巷21號12樓之1,0.0,商,,,1020425,土地0建物1車位0,十二層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,147.12,3,2,2,有,有,無,12000,82,,0.0,0,,RPQOMLRLMHIFFBE18CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區同慶路120號11樓,23.9,住,,,1020404,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0930705,170.0,3,2,2,有,無,有,17000,100,坡道平面,0.0,0,,RPUNMLTLMHIFFBE68CC
苓雅區,房地(土地+建物),高雄市苓雅區四維三路198之5號,48.09,商,,,1020424,土地1建物1車位0,見其它登記事項,12,辦公商業大樓,,鋼筋混凝土造,0770428,579.07,0,0,0,無,有,無,100000,173,,0.0,0,,RPXNMLTLMHIFFBE98CC
苓雅區,車位,高雄市苓雅區新光路62巷B1-127車位,0.0,商,,,1020429,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.65,2000,,RPOPMLTLMHIFFBE28CC
苓雅區,車位,高雄市苓雅區新光路62巷B2-187車位,0.0,商,,,1020429,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1800,,坡道平面,14.65,1800,,RPPPMLTLMHIFFBE38CC
苓雅區,車位,高雄市苓雅區新光路62巷B2-148車位,0.0,商,,,1020428,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1500,,坡道平面,14.65,1500,,RPQPMLTLMHIFFBE48CC
鼓山區,房地(土地+建物),高雄市鼓山區龍德路251號10樓,17.89,住,,,1020505,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830124,117.31,3,2,2,有,有,有,10000,85,,0.0,0,租金含管理費,RPSOMLTLMHIFFAE48CC
鹽埕區,建物,高雄市鹽埕區七賢三路269號14樓之15,0.0,商,,,1020413,土地0建物0車位0,十四層,16,套房(1房1廳1衛),,鋼筋混凝土造,0750217,37.37,1,1,1,有,有,有,3900,104,,0.0,0,,RPTOMLTLMHIFFAE58CC
鼓山區,房地(土地+建物),高雄市鼓山區青松街8號,86.0,住,,,1020601,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0780426,166.65,4,1,3,有,無,無,13750,83,,0.0,0,,RPVOMLTLMHIFFAE78CC
三民區,房地(土地+建物),高雄市三民區十全二路59號,68.0,商,,,1020429,土地1建物1車位0,二層,2,店面(店鋪),住商用,加強磚造,0560717,114.38,0,0,3,無,無,無,22000,192,,0.0,0,,RPWNMLTLMHIFFDE09CC
三民區,房地(土地+建物),高雄市三民區大順三路316巷90-2號,28.31,住,,,1020520,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690110,83.5,3,2,2,有,無,無,7500,90,,0.0,0,,RPXNMLTLMHIFFDE56CC
左營區,房地(土地+建物),高雄市左營區高雄市左營區崇德路99號,17.02,住,,,1020425,土地1建物1車位0,見其它登記事項,13,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0871106,101.51,0,2,2,有,有,無,22000,217,,0.0,0,,RPUOMLTLMHIFFEE09CC
仁武區,土地,仁龍段1010地號,1500.0,農,特定農業區,農牧用地,1020419,土地0建物0車位0,,,倉庫,,,,0.0,0,0,0,有,無,無,70000,,,0.0,0,,RPTNMLTLMHIFFDS57CC
仁武區,建物,高雄市仁武區仁雄路491號,109.46,住,,,1020408,土地0建物1車位0,見其他登記事項,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0980107,254.5,0,0,0,無,無,無,25000,98,,0.0,0,,RPSNMLKMMHIFFDS66CC
仁武區,房地(土地+建物),高雄市仁武區水管路299號,495.87,工,,,1020421,土地1建物1車位0,一層,1,工廠,見其他登記事項,鋼筋混凝土造,0770415,419.83,0,0,0,無,無,無,35000,,,0.0,0,,RPVNMLKMMHIFFDS96CC
鳳山區,土地,牛潮埔段1146-5地號,496.0,工,,,1020411,土地0建物0車位0,,,工廠,,,,0.0,0,0,0,無,無,無,38000,,,0.0,0,,RPQOMLKMMHIFFBS98CC
鳳山區,房地(土地+建物),高雄市鳳山區五甲三路112巷1之2號,32.25,住,,,1020429,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670530,68.71,3,2,1,有,無,無,6000,87,,0.0,0,,RPWOMLKMMHIFFBS96CC
左營區,建物,高雄市左營區明華一路１０９號,0.0,住,,,1020415,土地0建物1車位0,見其它登記事項,14,店面(店鋪),住商用,鋼筋混凝土造,0830803,180.85000000000002,2,3,3,有,有,無,40400,223,,0.0,0,,RPPPMLKMMHIFFEE87CC
小港區,建物,高雄市小港區中安路652號1樓,11.4,商,,,1020416,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0861230,40.29,0,0,0,無,無,無,10000,248,,0.0,0,,RPOOMLKMMHIFFCE47CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路90號7F,6.77,住,,,1020401,土地1建物1車位0,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981224,110.96,2,1,1,有,有,有,30934,279,,0.0,0,續約含管理費租賃稅,RPQOMLKMMHIFFCE67CC
前鎮區,房地(土地+建物),高雄市前鎮區新光路7號11樓之5,5.11,住,,,1020415,土地2建物1車位0,七層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,123.0,3,2,2,有,有,有,16000,130,,0.0,0,,RPSOMLKMMHIFFCE87CC
三民區,建物,高雄市三民區大豐一路290號,1778.0,,,,1020409,土地0建物1車位0,一層,11,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0800117,276.92,3,2,2,有,無,無,19000,69,,0.0,0,,RPQNMLKMMHIFFDE67CC
三民區,建物,高雄市三民區中華二路258號1樓,11.05,住,,,1020415,土地0建物1車位0,一層,12,店面(店鋪),,鋼筋混凝土造,0790518,80.63,0,0,0,無,有,無,10000,124,,0.0,0,,RPUNMLKMMHIFFDE08CC
三民區,土地,灣愛段556地號,684.66,其他,,,1020402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90000,131,,0.0,0,未登記建物。,RPVNMLKMMHIFFDE18CC
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路107之1號14樓,22.06,住,,,1020501,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860729,144.37,3,2,2,有,無,無,14000,97,坡道平面,0.0,2000,租金含管理費與車位,RPWNMLKMMHIFFDE28CC
三民區,土地,灣興段180地號,578.43,工,,,1020403,土地1建物0車位0,,,工廠,,,,0.0,0,0,0,無,無,無,60000,,,0.0,0,未登記建物。,RPXNMLKMMHIFFDE38CC
鼓山區,建物,高雄市鼓山區富農路116號3樓,3994.43,,,,1020415,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940929,76.59,3,2,2,有,無,有,18000,235,,0.0,0,,RPRNMLKMMHIFFAE47CC
鼓山區,建物,高雄市鼓山區龍勝路38號10樓,803.84,,,,1020410,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001007,41.57,3,2,2,有,無,有,18000,433,,0.0,0,,RPSNMLKMMHIFFAE57CC
