鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
金沙鎮,土地,山西段263地號,1435.79,農,,,1020201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2500000,1741,,0.0,0,,RPUNMLQJLHIFFAW96CA,0.0,0.0,0.0,,
金湖鎮,土地,太湖劃測段883-1地號,1479.13,其他,,,1011212,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,1352,,0.0,0,,RPUNMLNLKHIFFAW76CA,0.0,0.0,0.0,,
金湖鎮,土地,太湖劃測段1434地號,373.83,其他,,,1011212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,1873,,0.0,0,親友、員工或其他特殊關係間之交易。土地增值稅由買方負責。,RPVNMLNLKHIFFAW86CA,0.0,0.0,0.0,,
金湖鎮,土地,料羅段120地號,1184.4,農,,,1020204,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1896000,1601,,0.0,0,,RPQNMLOLKHIFFAW09CA,0.0,0.0,0.0,,
金湖鎮,土地,料羅段73地號,883.75,農,,,1020204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1414000,1600,,0.0,0,,RPRNMLOLKHIFFAW56CA,0.0,0.0,0.0,,
金湖鎮,土地,料羅段122地號,431.04,農,,,1020204,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,690000,1601,,0.0,0,,RPSNMLOLKHIFFAW66CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625地號,115.27,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPQNMLMJLHIFFAW78CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-3地號,108.04,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPRNMLMJLHIFFAW88CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-4地號,105.35,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPSNMLMJLHIFFAW98CA,0.0,0.0,0.0,,
金寧鄉,土地,北二三劃測段625-6地號,108.75,農,,,1020206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000,,,0.0,0,,RPTNMLMJLHIFFAW09CA,0.0,0.0,0.0,,
