編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQQMLSKOHOFFCB78CA,1,121.65,本共有部分係依使用執照之建築概要表記載項目有：防空避難室兼停車空間、水箱、消防機房、汙水機房、梯廳、排煙室、樓梯間、停車空間、電信室、機械室、台電配電室、發電機室、泳池機房、機車停車空間、電錶室、消防中繼機房、門廳、防災中心、儲藏室、資源回收室、廁所、中繼水箱、水錶室、機房、電梯機房等２５項。,鋼筋混凝土造,107年1月9日,二十層,,持分移轉
RPWNMLRLOHOFFIB07CA,5,92.08,集合住宅,鋼筋混凝土造,103年2月19日,七層,三層 陽台,全筆移轉
RPWNMLRLOHOFFIB07CA,5,16.86,本共有部分之項目有梯間、牌樓、機械室、水箱等４項。,鋼筋混凝土造,103年2月19日,七層,,持分移轉
RPWNMLRLOHOFFIB07CA,25,38.43,共有部份,鋼筋混凝土造,83年5月6日,八層,,持分移轉
RPQNMLTKOHOFFCB58CA,25,53.83,住商用,鋼筋混凝土造,82年11月19日,十四層,一層 二層 陽台 平台 騎樓 花台,持分移轉
RPQNMLTKOHOFFCB58CA,25,12.94,共有部份,鋼筋混凝土造,82年11月19日,十四層,,持分移轉
RPQNMLTKOHOFFCB58CA,25,53.83,住商用,鋼筋混凝土造,82年11月19日,十四層,一層 二層 陽台 平台 騎樓 花台,持分移轉
RPQNMLTKOHOFFCB58CA,25,12.94,共有部份,鋼筋混凝土造,82年11月19日,十四層,,持分移轉
RPXNMLTKOHOFFFB96CA,5,204.00,住宅、停車空間,鋼筋混凝土造,103年8月21日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLRKOHOFFHB09CA,14,159.00,住宅、梯間、停車空間,鋼筋混凝土造,93年11月30日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQQMLPLOHOFFCB58CA,26,106.02,住家用,鋼筋混凝土造,82年8月23日,八層,六層 陽台 花台,全筆移轉
RPQQMLPLOHOFFCB58CA,26,19.93,共有部份,鋼筋混凝土造,82年8月23日,八層,,持分移轉
RPTPMLSLOHOFFBB98CA,5,142.30,住家用,鋼筋混凝土造,102年12月26日,二十一層,十層 陽台 雨遮,全筆移轉
RPTPMLSLOHOFFBB98CA,5,14.83,本共有部份係依使用執照之建築概要表記載項目有：廣場式開放空間（頂蓋型）排煙室，電梯間，梯廳，樓梯間，管委會使用空間，管理員室，防災中心，門廳，門廊，廊道，垃圾集中處，機房，中繼機房，機械室，水箱等１６項,鋼筋混凝土造,102年12月26日,二十一層,,持分移轉
