編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTPMLQJKILFFCF48CA,18,37.29,共有部分,鋼筋混凝土造,87年10月6日,五層,
RPTNMLSLJILFFCF58CA,40,90.13,住家用,加強磚造,65年5月31日,四層,四層 陽臺
RPWNMLQJKILFFDF68CA,18,57.19,住家用,鋼筋混凝土造,87年4月18日,十二層,五層 陽臺 花台
RPWNMLQJKILFFDF68CA,18,5.84,共有部分,鋼筋混凝土造,87年4月18日,十二層,
RPWNMLQJKILFFDF68CA,18,22.62,共有部分,鋼筋混凝土造,87年4月18日,十二層,
RPWNMLQJKILFFDF68CA,18,3.85,共有部分,鋼筋混凝土造,87年4月18日,十二層,
RPXNMLMLJILFFCF38CA,17,58.62,住家用,鋼筋混凝土造,88年9月30日,二十層,七層 陽臺 雨遮
RPXNMLMLJILFFCF38CA,17,7.42,共有部分,鋼筋混凝土造,88年9月30日,二十層,
RPXNMLMLJILFFCF38CA,17,12.00,共有部分,鋼筋混凝土造,88年9月30日,二十層,
RPSOMLTKKILFFBF58CA,1,113.08,集合住宅,鋼筋混凝土造,104年8月19日,十一層,十層 陽臺 雨遮
RPSOMLTKKILFFBF58CA,1,23.19,見其他登記事項,鋼筋混凝土造,104年8月19日,十二層,
RPSOMLTKKILFFBF58CA,1,55.94,本共有部分項目有停車空間、機電設備空間、機房、梯廳、樓梯間、台電配電場所、蓄水池、消防泵浦室、汙水機房、發電機室等１０項。,鋼筋混凝土造,104年8月19日,十二層,
RPPOMLTKKILFFBF28CA,21,67.37,住家用,鋼筋混凝土造,84年5月22日,六層,三層 陽臺
RPPOMLTKKILFFBF28CA,21,29.20,共有部分,鋼筋混凝土造,84年5月22日,六層,
RPROMLTKKILFFBF48CA,1,116.96,集合住宅,鋼筋混凝土造,104年8月19日,十二層,八層 陽臺 雨遮
RPROMLTKKILFFBF48CA,1,23.84,見其他登記事項,鋼筋混凝土造,104年8月19日,十二層,
RPROMLTKKILFFBF48CA,1,56.65,本共有部分項目有停車空間、機電設備空間、機房、梯廳、樓梯間、台電配電場所、蓄水池、消防泵浦室、汙水機房、發電機室等１０項。,鋼筋混凝土造,104年8月19日,十二層,
RPRPMLPJKILFFDF28CA,36,107.54,住家用,鋼筋混凝土造,69年9月4日,四層,一層 平台
