鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
頭份市,房地(土地+建物),苗栗縣頭份鎮後庄里１７鄰信義路６９０巷２弄３３號,79.0,住,,,1020321,土地1建物1車位0,全,四層,透天厝,住家用,見其他登記事項,1020226,180.5,5,1,3,有,無,6680000,37008,,0.0,0,,RPSOMLTKOHIFFFK86CA,0.0,0.0,0.0,,
頭份市,土地,湳湖段383-6地號,70.32,農,,,1020605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,480000,6826,,0.0,0,,RPPNMLKLOHIFFFK28CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮民族里２鄰和平路１２７巷1號,166.0,住,,,1020000,土地1建物2車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0640707,224.42,6,3,2,有,無,10980000,48926,,0.0,0,,RPPNMLTKOHIFFFK09CA,0.0,0.0,0.0,,
三灣鄉,土地,崁頂寮段167-12地號,7441.0,,山坡地保育區,林業用地,1020518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,538,,0.0,0,買賣標的非素地，經整體規劃設置澆溉、排水設施及植栽完成之樹木。,RPTNMLTKOHIFFFK86CA,0.0,0.0,0.0,,
頭份市,房地(土地+建物),苗栗縣頭份鎮民族里１５鄰中華路９５３巷１７號六樓,10.33,住,,,1020518,土地1建物1車位0,六層,十三層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840331,71.22,2,1,1,有,有,2400000,33698,,0.0,0,,RPVNMLTKOHIFFFK07CA,0.0,0.0,0.0,,
頭份市,建物,苗栗縣頭份鎮東庄里１５鄰中央路６９號,0.0,,,,1020610,土地0建物5車位0,三層,五層,工廠,見其他登記事項,見其他登記事項,0950503,2186.33,0,0,0,無,無,55881734,,,0.0,0,,RPWNMLTKOHIFFFK17CA,0.0,0.0,0.0,,
頭份市,土地,民族段369-3地號,135.38,住,,,1020529,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3685500,27223,,0.0,0,,RPQNMLTKPHIFFFK76DA,0.0,0.0,0.0,,
後龍鎮,土地,龍頂段148地號,232.51,住,,,1020429,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6516399,28026,,0.0,0,向政府機關承購之案件。,RPPNMLKKPHIFFDK08CA,0.0,0.0,0.0,,
竹南鎮,土地,成功段719地號,70.34,其他,,,1020606,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1019930,14500,,0.0,0,因道路用地三等親買賣,RPVNMLKKPHIFFDK68CA,0.0,0.0,0.0,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８６號二樓之二,13.88,住,,,1001113,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,134.7,3,1,2,有,有,4500000,32391,坡道平面,15.84,650000,,RPVNMLLJPHIFFDK68CA,70.11,3.33,13.42,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９２號十三樓之二,18.66,住,,,1001023,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,176.18,4,1,2,有,有,6730000,37608,坡道平面,15.84,700000,,RPWNMLLJPHIFFDK78CA,103.88,4.4,8.98,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５９０號十三樓之二,13.88,住,,,1001023,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,134.77,3,1,2,有,有,5170000,37585,坡道平面,15.84,700000,,RPOOMLLJPHIFFDK08CA,70.11,3.4,13.42,,
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮佳興里１鄰環市路三段５８６號五樓之二,13.88,住,,,1000616,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011213,134.7,3,1,2,有,有,4800000,35336,坡道平面,15.84,600000,,RPPOMLLJPHIFFDK18CA,70.11,3.33,13.42,,
