鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新市區,房地(土地+建物),台南市新巿區信義街49號2樓2,136.73,住,,,1020601,土地1建物0車位0,一層,1,店面(店鋪),住家用,鋼筋混凝土造,0800517,22.78,1,0,1,有,無,有,8000,351,,0.0,0,,RPPOMLMLNHIFFER66CC
新市區,房地(土地+建物),台南市新巿區新和里信義街49號2樓之2,136.73,住,,,1020523,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0800517,65.17,5,0,2,有,無,有,4500,69,,0.0,0,,RPSOMLMLNHIFFER96CC
善化區,房地(土地+建物),台南市善化區小新里陽光北路156巷16號,110.35,其他,,,1020601,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,1010416,208.05,4,2,4,有,無,有,15500,75,,0.0,0,,RPUOMLMLNHIFFER17CC
新市區,房地(土地+建物),台南市善化區銘傳街82號3F前,90.56,其他,,,1020601,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020115,248.31,8,1,8,有,無,有,7500,30,,0.0,0,,RPSNMLOLNHIFFER07CC
南區,房地(土地+建物),台南市南區金華路二段27巷7號之1,42.5,住,,,1020521,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0670509,76.48,3,2,2,有,無,有,7500,98,,0.0,0,,RPUNMLRLNHIFFCD68DC
安平區,建物,台南市安平區健康路三段376號,99.8,住,,,1020501,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0990513,239.47,4,2,4,有,無,無,38000,159,,0.0,0,,RPRNMLRLNHIFFAD08CC
仁德區,房地(土地+建物),台南市仁德區正義路92號1樓,92.03,住,,,1020601,土地1建物1車位0,一層,4,店面(店鋪),住商用,鋼筋混凝土造,0970130,34.32,1,0,1,有,無,無,13000,379,,0.0,0,,RPROMLSLNHIFFFR67DC
安南區,房地(土地+建物),台南市安南區環館三路13巷30弄118號,59.02,住,,,1020505,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土構造,1001114,57.14,4,2,2,有,無,有,18000,315,,0.0,0,,RPUNMLTLNHIFFBD68CC
永康區,房地(土地+建物),台南市永康區龍中街166號,73.0,住,,,1020506,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0811104,16.6,1,0,1,有,無,有,3800,229,,0.0,0,僅承租二樓房間1間,RPWOMLTLNHIFFHR38CC
北區,建物,台南市北區公園南路363號十四樓之1,46.4,住,,,1020524,土地0建物1車位0,十四層,,住宅大樓(11層含以上有電梯),,,,70.72,2,1,1,有,有,有,20000,283,,0.0,0,,RPPOMLTLNHIFFAD18CC
