編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLRLNHIFFAT27CA,33,87.36,住家用,鋼筋混凝土造,69年7月26日,四層,四層
RPWOMLRLNHIFFAT47CA,,208.68,集合住宅,鋼筋混凝土造,101年11月1日,四層,一層 二層 三層 四層 陽台
RPPNMLOJOHIFFFT76CA,5,291.33,住商用,鋼筋混凝土造,97年1月11日,四層,一層 二層 三層 四層 陽台 騎樓
RPPNMLRKNHIFFDT86CA,18,81.00,住家用,鋼筋混凝土造,84年8月8日,十六層,二層 陽台 花台
RPROMLRKNHIFFCT07CA,6,230.20,住商用,鋼筋混凝土造,96年4月3日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項
RPQNMLPKNHIFFDT76CA,47,57.40,住家用,加強磚造,,一層,一層
RPVOMLRLNHIFFAT37CA,1,251.09,住家用,鋼筋混凝土造,101年5月3日,四層,一層 二層 三層 四層 陽台
RPVNMLQKNHIFFBT17CA,16,163.62,住家用,鋼筋混凝土造,86年8月20日,三層,一層 二層 三層
RPXNMLLMNHIFFAT96CA,1,277.09,住商用,鋼筋混凝土造,101年1月17日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPTNMLNKNHIFFAT56CA,39,92.33,住家用,磚造,63年6月29日,二層,一層 二層 見其他登記事項
RPVNMLTJNHIFFAT27CA,,16.46,住家用,竹造,,一層,
RPQPMLTJNHIFFAT96CA,,202.63,住家用,鋼筋混凝土造,101年12月18日,三層,一層 二層 三層 陽台 屋頂突出物
RPVNMLLLNHIFFAT66CA,1,265.11,住商用,鋼筋混凝土造,101年6月21日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPWNMLLLNHIFFAT76CA,1,234.80,住家用,鋼筋混凝土造,101年6月21日,四層,一層 二層 三層 四層 陽台
RPQOMLMLNHIFFAT98CA,34,110.66,住家用,加強磚造,67年11月11日,二層,一層 二層
RPPNMLPKNHIFFAT98CA,9,114.28,集合住宅,鋼筋混凝土造,93年9月9日,十四層,十三層 陽台
RPPNMLPKNHIFFAT98CA,9,66.73,防空避難室、停車空間、活動中心、管理中心、警衛室、門廳、通廊,鋼筋混凝土造,93年9月9日,十四層,
RPSNMLKKNHIFFAT78CA,,211.60,住家用,鋼筋混凝土造,102年1月30日,三層,一層 二層 三層 陽台 屋頂突出物
RPRNMLKKNHIFFAT68CA,,279.07,住家用,鋼筋混凝土造,102年1月30日,三層,一層 二層 三層 陽台 屋頂突出物
RPUNMLKKNHIFFAT98CA,,218.07,住家用,鋼筋混凝土造,102年1月30日,三層,一層 二層 三層 陽台 屋頂突出物
RPQNMLNKNHIFFAT88CA,13,42.71,集合住宅,鋼筋混凝土造,88年12月4日,十四層,一層 陽台
RPQNMLNKNHIFFAT88CA,13,12.48,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,
RPRNMLKMNHIFFAT98DA,29,53.72,住商用,加強磚造,72年12月21日,二層,一層 二層 騎樓
RPVOMLKKNHIFFAT56CA,21,113.84,住家用,加強磚造,81年7月10日,二層,一層 二層 屋頂突出物 騎樓
RPWNMLLMNHIFFAT86CA,1,240.29,住商用,鋼筋混凝土造,101年1月17日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓
RPOOMLLLNHIFFCT88CA,20,166.31,住商用,鋼筋混凝土造,82年7月22日,四層,一層 二層 三層 四層 陽台 騎樓
RPVOMLLLNHIFFCT96CA,18,93.94,住家用,鋼筋混凝土造,83年11月9日,八層,五層 陽台 電梯樓梯間
RPVOMLLLNHIFFCT96CA,18,9.92,樓梯間、機械室、水箱、防空避難室、停車空間,鋼筋混凝土造,83年11月9日,八層,
RPOPMLLLNHIFFCT98CA,19,99.24,住家用,鋼筋混凝土造,83年1月20日,八層,七層 陽台
RPOPMLLLNHIFFCT98CA,19,43.59,地下室梯間水箱機械室,鋼筋混凝土造,83年1月20日,八層,
RPPOMLPKNHIFFCT66CA,35,108.60,住商用,加強磚造,67年1月30日,二層,一層 二層 屋頂突出物 騎樓
RPTNMLKKNHIFFCT09CA,20,123.47,農舍,加強磚造,82年4月20日,一層,一層 屋頂突出物
