鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號,0.0,,,,1130701,土地0建物0車位0,全,7,透天厝,工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,16.53,60,0,60,有,無,有,7500,454,,0.0,0,租金總額含管理費；水費；網路費；其他公共電費；含增建或未登記建物；,RPTNMLMKPHJGFAO56CC,分租套房,無,1130701~1140630,有,冷氣、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般包租
新竹市,租賃房屋+車位,新竹市新竹市介壽路６６巷３１號二十一樓之５,0.0,,,,1130625,土地0建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120501,156.16000000000003,3,2,2,有,有,有,36500,234,坡道平面,34.04,0,多人共同承租3；租金總額含管理費；,RPUNMLMKPHJGFAO66CC,整棟(戶)出租,有,1130701~1140630,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
新竹市,租賃房屋+車位,新竹市新竹市介壽一路２３號,0.0,,,,1130623,土地0建物1車位1,見其他登記事項,22,店面(店鋪),店舖、辦公室,鋼筋混凝土造,1120501,223.95,0,2,2,有,有,無,78433,350,坡道平面,34.04,0,租賃期間有約定不同租金第1-4年每月繳交83000元整，第5-8年每月繳交90000元整。；,RPPNMLOKPHJGFAO98CC,,有,1130922~1210921,有,,
新竹市,租賃房屋,新竹市新竹市北新街５１巷１５號,0.0,,,,1130627,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),店舖,鋼筋混凝土造,1030704,38.65,0,1,1,有,無,無,16000,414,,0.0,0,共有部分，B1不列入租賃範圍,RPPNMLPKPHJGFAO09CC,,無,1130701~1140630,有,冷氣、熱水器,
新竹市,租賃房屋,新竹市新竹市勝利路１２６號６樓之１７,0.0,,,,1130627,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800307,31.91,1,1,1,有,有,有,9900,310,,0.0,0,租金已扣除管理費1100元。,RPQNMLPKPHJGFAO56CC,獨立套房,無,1130701~1140630,有,冷氣、熱水器、洗衣機、電視機、冰箱,
新竹市,租賃房屋+車位,新竹市新竹市介壽路６６巷２號５樓之５,0.0,,,,1130630,土地0建物1車位1,五層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1120630,147.28,3,2,2,有,有,有,30000,204,坡道平面,34.14,0,門牌整編後：新竹市介壽一路2號5樓之5,RPPNMLQKPHJGFAO56CC,整棟(戶)出租,有,1130701~1140630,有,冷氣、熱水器、電視機、瓦斯或天然氣,
新竹市,租賃房屋,新竹市新竹市北大路２９號１１樓之４,0.0,,,,1130715,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841223,41.68,1,0,1,有,有,有,10000,240,,0.0,0,續租案件；,RPQNMLQKPHJGFAO66CC,獨立套房,無,1130720~1140719,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市竹蓮街１７３巷１４號５樓,0.0,,,,1130712,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,64.06,2,1,1,有,無,有,12500,195,,0.0,0,續租案件；,RPRNMLQKPHJGFAO76CC,整棟(戶)出租,無,1130715~1140714,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市南門街７９號４樓之２,0.0,,,,1130711,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.57,3,2,1,有,有,有,13000,172,,0.0,0,續租案件；,RPSNMLQKPHJGFAO86CC,整棟(戶)出租,無,1130711~1140710,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市中正路４０１號６樓之１０,0.0,,,,1130710,土地0建物1車位0,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701005,82.85,3,2,1,有,有,有,15000,181,,0.0,0,續租案件；,RPTNMLQKPHJGFAO96CC,整棟(戶)出租,無,1130710~1140709,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市經國路二段２６３號８樓之２,0.0,,,,1130710,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),辦公室,鋼筋混凝土造,0910831,38.17,1,1,1,有,有,有,11000,288,,0.0,0,,RPUNMLQKPHJGFAO07CC,獨立套房,無,1130710~1140709,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市西大路７０９巷１１號５樓之１０,0.0,,,,1130712,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810129,55.57,1,1,1,有,有,有,10000,180,,0.0,0,,RPVNMLQKPHJGFAO17CC,獨立套房,有,1130720~1140719,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市東區忠孝路４３４巷１８號２０號,0.0,,,,1130629,土地0建物2車位0,一層,7,華廈(10層含以下有電梯),工場〈廠〉、車庫、辦公室、梯間,鋼骨造,0930426,63.0,60,0,60,有,無,無,40000,635,,0.0,0,含增建或未登記建物；,RPWNMLQKPHJGFAO27CC,,無,1130630~1140429,有,,
新竹市,租賃房屋+車位,新竹市新竹市成功路１９２巷３２８號十四樓之５,0.0,,,,1130715,土地0建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111209,130.68,3,2,2,有,有,有,32000,245,坡道機械,19.95,0,租金總額含管理費；網路費；,RPXNMLQKPHJGFAO37CC,整棟(戶)出租,有,1130715~1140714,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、網路,
新竹市,租賃房屋,新竹市新竹市興南街５１巷３號四樓,0.0,,,,1130630,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.72,3,2,1,有,無,有,15000,198,,0.0,0,,RPOOMLQKPHJGFAO56CC,整棟(戶)出租,無,1130630~1140629,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市光復路二段２７４號３樓之６,0.0,,,,1130710,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870211,43.870000000000005,1,0,1,有,有,有,14800,337,,0.0,0,租金總額含管理費；水費；電費；,RPPOMLQKPHJGFAO66CC,獨立套房,有,1130710~1140709,有,冷氣、電視機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市東區中央路１９０號,0.0,,,,1130706,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0720418,35.11,0,0,0,無,無,無,67000,1908,,0.0,0,租金總額含稅；含增建或未登記建物；,RPQOMLQKPHJGFAO76CC,,無,1131001~1160930,無,熱水器、瓦斯或天然氣,
新竹市,租賃房屋,新竹市新竹市建功一路５３巷１９號２樓,0.0,,,,1130712,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730523,75.9,4,1,2,有,無,有,13000,171,,0.0,0,,RPPNMLRKPHJGFAO66CC,整棟(戶)出租,無,1130714~1140713,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
新竹市,租賃房屋,新竹市新竹市牛埔路４６８巷１０號,0.0,,,,1130711,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,,128.7,4,2,2,有,無,無,16000,124,,0.0,0,,RPQNMLRKPHJGFAO76CC,整棟(戶)出租,無,1130714~1140713,無,瓦斯或天然氣,社會住宅代管
新竹市,租賃房屋,新竹市新竹市關東路２３１號四樓,0.0,,,,1130630,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830504,125.99000000000001,3,2,2,有,有,有,24000,190,,0.0,0,租金總額含管理費；,RPPNMLSKPHJGFAO76CC,整棟(戶)出租,有,1130630~1140629,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
