鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
竹東鎮,租賃房屋,新竹縣竹東鎮員山路４１６號五樓,0.0,,,,1120427,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850514,131.36,3,2,2,有,有,有,15000,114,,0.0,0,續租案件；,RPQNMLKMNHJGFCJ38CC,整棟(戶)出租,有,1120430~1130429,有,冷氣、熱水器、洗衣機、瓦斯或天然氣,社會住宅代管
竹東鎮,租賃房屋,新竹縣竹東鎮北興路三段５８０巷７號二樓,0.0,,,,1120110,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961224,130.48,2,2,1,有,有,有,15000,115,,0.0,0,續租案件；,RPTNMLKMNHJGFCJ68CC,整棟(戶)出租,有,1120122~1130121,有,冷氣、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
寶山鄉,租賃房屋,新竹縣寶山鄉館前路７０號八樓,0.0,,,,1120615,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841106,110.67999999999999,3,2,2,有,有,有,19000,172,,0.0,0,租金總額含管理費；續租案件；,RPUNMLKMNHJGFCJ78CC,整棟(戶)出租,有,1120615~1130614,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹東鎮,租賃房屋,新竹縣竹東鎮長春路３段１４７號二樓,0.0,,,,1111213,土地0建物1車位0,二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820729,149.43,3,2,2,有,有,無,12500,84,,0.0,0,續租案件；,RPVNMLKMNHJGFCJ88CC,整棟(戶)出租,有,1111213~1121212,有,熱水器、瓦斯或天然氣,社會住宅代管
竹東鎮,租賃房屋,新竹縣竹東鎮新民路４４巷３６號,0.0,,,,1120714,土地0建物1車位0,三層,3,公寓(5樓含以下無電梯),,加強磚造,,81.62,2,1,1,有,無,有,12000,147,,0.0,0,續租案件；,RPWNMLKMNHJGFCJ98CC,整棟(戶)出租,無,1120714~1130713,無,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉達生八街４６號,0.0,,,,1120213,土地0建物1車位0,全,4,透天厝,住宅（附屬停車空間、樓梯間）店鋪,鋼筋混凝土造,1020730,197.51,5,2,4,有,無,有,28000,142,,0.0,0,續租案件；,RPPNMLKMNHJGFDJ38CC,整棟(戶)出租,無,1120225~1130224,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉康樂路一段２００巷７之１號,0.0,,,,1110716,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720628,80.91,3,2,1,有,無,有,10000,124,,0.0,0,續租案件；,RPQNMLKMNHJGFDJ48CC,整棟(戶)出租,無,1110717~1120716,無,冷氣、洗衣機、冰箱,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉康樂路一段２００巷７之１號,0.0,,,,1120717,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720628,80.91,3,2,1,有,無,有,10000,124,,0.0,0,續租案件；,RPRNMLKMNHJGFDJ58CC,整棟(戶)出租,無,1120717~1130716,無,冷氣、洗衣機、冰箱,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉安宅六街２９號四樓,0.0,,,,1120110,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821119,82.14,3,2,1,有,無,有,13500,164,,0.0,0,續租案件；,RPSNMLKMNHJGFDJ68CC,整棟(戶)出租,無,1120114~1130113,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉康樂路一段４５７巷６號三樓,0.0,,,,1110728,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.35,3,2,2,有,無,有,13000,132,,0.0,0,續租案件；,RPTNMLKMNHJGFDJ78CC,整棟(戶)出租,無,1110728~1120727,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新一街９３號二樓,0.0,,,,1120424,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101112,110.93,3,2,2,有,有,有,18500,167,,0.0,0,續租案件；,RPUNMLKMNHJGFDJ88CC,整棟(戶)出租,有,1120430~1130429,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉康樂路一段４５７巷６號三樓,0.0,,,,1120728,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,98.35,3,2,2,有,無,有,13000,132,,0.0,0,續租案件；,RPVNMLKMNHJGFDJ98CC,整棟(戶)出租,無,1120728~1130727,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉道化街１２６巷１４之１號,0.0,,,,1110728,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730427,96.34,3,2,1,有,無,有,10000,104,,0.0,0,續租案件；,RPWNMLKMNHJGFDJ09CC,整棟(戶)出租,無,1110728~1120727,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉道化街１２６巷１４之１號,0.0,,,,1120728,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730427,96.34,3,2,1,有,無,有,10000,104,,0.0,0,續租案件；,RPXNMLKMNHJGFDJ56CC,整棟(戶)出租,無,1120728~1130727,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉興華街３８號四樓之２,0.0,,,,1120218,土地0建物1車位0,四層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101015,88.86,2,2,1,有,有,有,19000,214,,0.0,0,續租案件；,RPOOMLKMNHJGFDJ38CC,整棟(戶)出租,有,1120228~1130227,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉汀洲街７３巷７號六樓之２,0.0,,,,1120519,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0931231,103.17999999999999,3,2,2,有,有,有,17000,165,,0.0,0,續租案件；,RPPOMLKMNHJGFDJ48CC,整棟(戶)出租,有,1120526~1130525,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉蘭州街２１６號三樓,0.0,,,,1120609,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890519,135.5,3,2,2,有,無,有,15000,111,,0.0,0,續租案件；,RPQOMLKMNHJGFDJ58CC,獨立套房,無,1120610~1130609,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉新興路３５巷２２之３號南室,0.0,,,,1120628,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810118,32.05,1,0,1,有,有,有,7000,218,,0.0,0,租金總額含管理費；續租案件；,RPROMLKMNHJGFDJ68CC,獨立套房,有,1120628~1130627,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新一街１３９號四樓,0.0,,,,1120628,土地0建物1車位0,三層,10,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101013,83.00999999999999,3,2,2,有,有,有,20500,247,,0.0,0,續租案件；,RPSOMLKMNHJGFDJ78CC,整棟(戶)出租,有,1120630~1130629,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新一街１４１號八樓,0.0,,,,1120621,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1101013,125.6,3,2,2,有,有,無,18500,147,,0.0,0,續租案件；,RPTOMLKMNHJGFDJ88CC,整棟(戶)出租,有,1120629~1130628,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新六街１１８號３樓,0.0,,,,1120628,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1110329,112.53999999999999,3,2,2,有,有,無,20000,178,,0.0,0,續租案件；,RPUOMLKMNHJGFDJ98CC,整棟(戶)出租,有,1120630~1130629,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新六街１０８號二樓,0.0,,,,1120808,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),一般事務所,鋼筋混凝土造,1110329,73.15,2,2,1,有,有,有,16000,219,,0.0,0,續租案件；,RPWOMLKMNHJGFDJ56CC,整棟(戶)出租,有,1120808~1130807,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新一街１３１號三樓,0.0,,,,1120822,土地0建物1車位0,三層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101013,87.4,3,2,2,有,有,無,18000,206,,0.0,0,續租案件；,RPXOMLKMNHJGFDJ66CC,整棟(戶)出租,有,1120822~1130821,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉德和路７６巷４８弄１２號五樓,0.0,,,,1111201,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0891123,129.34,4,2,2,有,有,有,10000,77,,0.0,0,續租案件；,RPOPMLKMNHJGFDJ48CC,整棟(戶)出租,有,1111201~1121130,有,電視機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉中正路三段２６巷２５弄１５號七樓之２,0.0,,,,1120829,土地0建物1車位0,七層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1090429,109.06,3,2,2,有,有,有,17500,160,,0.0,0,續租案件；,RPPPMLKMNHJGFDJ58CC,整棟(戶)出租,有,1120831~1130830,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉中山路一段６１１號九樓之１５,0.0,,,,1120224,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090122,132.22,3,2,2,有,有,有,15000,113,,0.0,0,續租案件；,RPQPMLKMNHJGFDJ68CC,整棟(戶)出租,有,1120223~1130222,有,冷氣、熱水器、電視機、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉大智路二巷四樓之２,13.2,,工業區,丁種建築用地,1130410,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1050613,67.11,2,1,1,有,有,有,14000,209,,0.0,0,,RPRPMLKMNHJGFDJ78CC,整棟(戶)出租,無,1130411~1140410,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋+車位,新竹縣竹北市光明九路３６號七樓,23.36,商,,,1130505,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0910208,169.82,3,2,2,有,有,有,23000,135,升降機械,0.0,0,,RPPNMLLMNHJGFBJ28CC,整棟(戶)出租,有,1130505~1140504,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋,新竹縣竹北市縣政十街８號第九樓之２,5.0,商,,,1130506,土地1建物1車位0,九層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0950908,38.06,1,1,1,有,有,有,13000,342,,0.0,0,管理費1000元,RPQNMLLMNHJGFBJ38CC,整棟(戶)出租,有,1130507~1140506,有,冷氣、洗衣機、電視機、冰箱,社會住宅代管
竹東鎮,租賃房屋+車位,新竹縣竹東鎮中興路２段１７２巷２１號三樓,25.14,,特定農業區,甲種建築用地,1130504,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860915,95.04,3,2,2,有,有,有,13000,137,坡道平面,0.0,0,,RPPNMLLMNHJGFCJ38CC,整棟(戶)出租,有,1130508~1131206,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
寶山鄉,土地,深井段976地號,1224.0,,山坡地保育區,林業用地,1130530,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,130000,106,,0.0,0,租金總額含稅；其他包含未保存建物；,RPQNMLLMNHJGFCJ48CC,,,1130601~1140531,,,
湖口鄉,租賃房屋,新竹縣湖口鄉蘭州四街２４之１號四樓,19.2,,工業區,丁種建築用地,1130504,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810710,53.21,2,1,1,有,有,有,16000,301,,0.0,0,,RPPNMLLMNHJGFDJ48CC,整棟(戶)出租,無,1130505~1140504,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
新豐鄉,土地,忠信段1049地號,1521.36,其他,,,1130118,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,110000,72,,0.0,0,,RPQNMLLMNHJGFDJ58CC,,,1130301~1150228,,,
竹北市,租賃房屋,新竹縣竹北市北新一街６８號一樓,23.48,住,,,1130510,土地1建物1車位0,一層,13,住宅大樓(11層含以上有電梯),店舖,鋼筋混凝土造,1111030,69.26,0,0,0,無,無,無,40000,578,,0.0,0,,RPPNMLLJOHJGFBJ08CC,,有,1130501~1150430,有,,
新豐鄉,租賃房屋,新竹縣新豐鄉民安街６０號２F,24.35,住,,,1130601,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100630,14.21,3,0,3,有,有,有,22000,1548,,0.0,0,公司租賃其他扣除稅費2503、二代健保528元；,RPPNMLLJOHJGFDJ28CC,分層出租,無,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱,一般轉租
竹北市,租賃房屋,新竹縣竹北市博愛街６４２號,0.0,,,,1130522,土地0建物0車位0,四層,4,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1031120,23.1,50,0,50,有,無,有,7000,303,,0.0,0,,RPQNMLNJOHJGFBJ38CC,分租套房,無,1130619~1140618,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
竹北市,租賃房屋,新竹縣竹北市博愛街６４２號,0.0,,,,1130603,土地0建物0車位0,二層,4,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1031120,23.1,50,0,50,有,無,有,7500,325,,0.0,0,,RPRNMLNJOHJGFBJ48CC,分租套房,無,1130604~1140603,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
竹北市,租賃房屋,新竹縣竹北市博愛街６４２號,0.0,,,,1130523,土地0建物0車位0,三層,4,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1031120,23.1,50,0,50,有,無,有,8000,346,,0.0,0,,RPSNMLNJOHJGFBJ58CC,分租套房,無,1130524~1140523,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
竹北市,租賃房屋,新竹縣竹北市博愛街６４２號,0.0,,,,1130523,土地0建物0車位0,二層,4,華廈(10層含以下有電梯),工業用,鋼筋混凝土造,1031120,23.1,50,0,50,有,無,有,7500,325,,0.0,0,,RPTNMLNJOHJGFBJ68CC,分租套房,無,1130601~1140531,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
竹東鎮,租賃房屋+車位,新竹縣竹東鎮和江街１５６巷１０號五樓,9.2,商,,,1130507,土地1建物1車位1,五層,9,工廠,住家用,鋼筋混凝土造,0850506,117.93,3,2,2,有,有,有,15000,,坡道平面,0.0,0,,RPPNMLNJOHJGFCJ38CC,整棟(戶)出租,有,1130508~1140507,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉成德路６８號三樓,28.6,,特定農業區,甲種建築用地,1130507,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861211,105.09,3,2,2,有,有,有,18000,171,,0.0,0,,RPPNMLNJOHJGFDJ48CC,整棟(戶)出租,有,1130507~1140506,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
竹北市,租賃房屋,新竹縣竹北市中華路４０８巷５５號２樓,0.0,,,,1130513,土地0建物1車位0,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820212,140.1,3,2,2,有,有,有,18400,131,,0.0,0,管理費1500元。,RPPNMLOJOHJGFBJ38CC,整棟(戶)出租,有,1130513~1140512,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹北市,租賃房屋,新竹縣竹北市華興街２２６號,0.0,,,,1130508,土地0建物0車位0,全,2,透天厝,住家用,加強磚造,0691218,53.3,5,5,5,有,無,有,23000,432,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPQNMLOJOHJGFBJ48CC,分租套房,無,1130510~1140509,無,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
竹北市,租賃房屋,新竹縣竹北市福興路７５５巷２７弄２８號,0.0,,,,1130517,土地0建物0車位0,全,5,透天厝,商業用,鋼筋混凝土造,0940104,23.14,35,35,35,有,無,有,12500,540,,0.0,0,租金總額含水費；網路費；含增建或未登記建物；,RPRNMLOJOHJGFBJ58CC,分租套房,無,1130522~1140521,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般轉租
湖口鄉,租賃房屋,新竹縣湖口鄉安宅一街９２號五樓,0.0,,,,1130511,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1070524,96.02,2,2,2,有,有,有,15000,156,,0.0,0,,RPPNMLOJOHJGFDJ58CC,整棟(戶)出租,有,1130520~1131229,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
湖口鄉,租賃房屋,新竹縣湖口鄉吳厝路３６號５樓,0.0,,,,1130515,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100104,75.06,2,2,1,有,有,有,16000,213,,0.0,0,租金總額含管理費；,RPQNMLOJOHJGFDJ68CC,整棟(戶)出租,有,1130530~1140529,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹東鎮,租賃房屋+車位,新竹縣竹東鎮光明路１２６巷８７弄８號６樓,23.62,其他,,,1130512,土地3建物1車位1,六層,14,辦公商業大樓,辦公室,鋼筋混凝土造,1040325,131.1,4,2,2,有,有,有,23000,175,坡道平面,0.0,0,多人共同承租2；租金總額含管理費；含增建或未登記建物；租賃建物部分範圍，且未計入共有部分面積；,RPPNMLPJOHJGFCJ58CC,整棟(戶)出租,有,1130601~1150531,有,冷氣、熱水器、瓦斯或天然氣,
竹北市,租賃房屋+車位,新竹縣竹北市勝利六街２７號二樓,0.0,,,,1130523,土地0建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,136.86,3,2,2,有,有,有,28265,207,坡道機械,0.0,0,,RPQNMLRJOHJGFBJ78CC,整棟(戶)出租,有,1130601~1140531,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
竹北市,租賃房屋+車位,新竹縣竹北市嘉豐六路一段１３２號,0.0,,,,1130516,土地0建物1車位1,一層,1,店面(店鋪),商業用,鋼筋混凝土造,0961207,229.01,0,0,0,無,有,無,108090,472,坡道平面,0.0,0,租金總額含稅；,RPRNMLRJOHJGFBJ88CC,,有,1130516~1180815,有,冷氣、熱水器、冰箱、瓦斯或天然氣,
竹北市,租賃房屋+車位,新竹縣竹北市竹北市中華路１２９９之１６號四樓,25.16,,特定農業區,甲種建築用地,1130510,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120718,146.73000000000002,2,2,1,有,有,有,18550,126,坡道平面,0.0,0,管理費2450元,RPTNMLRJOHJGFBJ09CC,整棟(戶)出租,有,1130510~1140509,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋+車位,新竹縣竹北市中華路１２９９之１６號四樓,25.16,,特定農業區,甲種建築用地,1130510,土地1建物1車位1,四層,8,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1120718,146.73000000000002,2,2,1,有,有,有,18550,126,坡道平面,0.0,0,管理費2450元,RPUNMLRJOHJGFBJ56CC,整棟(戶)出租,有,1130510~1140509,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋+車位,新竹縣竹北市新興路４９９號,76.0,,特定農業區,甲種建築用地,1130513,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,0820118,233.92999999999998,4,2,4,有,無,有,20000,85,坡道平面,0.0,1000,,RPXNMLRJOHJGFBJ86CC,整棟(戶)出租,無,1130513~1160131,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹北市,租賃房屋,新竹縣竹北市十興路３０５巷１０弄９號六樓,24.55,住,,,1130510,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841011,107.77000000000001,3,2,2,有,有,無,19500,181,,0.0,0,,RPOOMLRJOHJGFBJ68CC,整棟(戶)出租,無,1130510~1150509,有,冷氣、熱水器、瓦斯或天然氣,社會住宅包租轉租
新豐鄉,租賃房屋+車位,新竹縣新豐鄉明新一街１２９號二樓,12.51,住,,,1130510,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101013,127.87,3,2,2,有,有,有,20000,156,坡道平面,0.0,0,管理費2000元,RPPNMLRJOHJGFDJ88CC,整棟(戶)出租,有,1130511~1140510,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋,新竹縣竹北市復興七路５號,0.0,,,,1130520,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960412,29.75,7,0,7,有,無,有,17000,571,,0.0,0,租金總額含水費；瓦斯費；網路費；,RPPNMLKKOHJGFBJ08CC,分租套房,無,1130520~1150519,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視、網路,一般轉租
竹北市,租賃房屋,新竹縣竹北市中央路２７９號,0.0,,,,1130530,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,,72.48,1,1,1,有,無,無,10000,138,,0.0,0,,RPPNMLLKOHJGFBJ18CC,分層出租,無,1130601~1140531,無,冷氣、洗衣機、冰箱,一般包租
新豐鄉,租賃房屋,新竹縣新豐鄉坑子口４９６之２號,0.0,,,,1130520,土地0建物1車位0,全,2,透天厝,農舍,鋼筋混凝土加強磚造,,218.55,3,2,1,有,無,有,11000,50,,0.0,0,,RPPNMLLKOHJGFDJ38CC,整棟(戶)出租,無,1130520~1140519,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉新興路３５巷２６弄３號,0.0,,,,1130522,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810118,31.59,1,0,1,有,有,有,8000,253,,0.0,0,,RPQNMLLKOHJGFDJ48CC,獨立套房,有,1130525~1140524,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
湖口鄉,租賃房屋,新竹縣湖口鄉蘭州街２１６號三樓,0.0,,,,1130520,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890519,135.5,3,2,2,有,無,有,15000,111,,0.0,0,,RPRNMLLKOHJGFDJ58CC,整棟(戶)出租,有,1130610~1140609,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
新豐鄉,租賃房屋,新竹縣新豐鄉明新八街９２號八樓,0.0,,,,1130521,土地0建物1車位0,八層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1100913,90.16,2,2,2,有,有,無,23000,255,,0.0,0,,RPSNMLLKOHJGFDJ68CC,整棟(戶)出租,有,1130521~1140520,有,冷氣、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋+車位,新竹縣竹北市台元街４５號８樓之２,0.0,,,,1130524,土地0建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,78.55000000000001,2,2,1,有,有,有,35000,446,坡道平面,28.83,0,租金總額含管理費；,RPPNMLMKOHJGFBJ28CC,整棟(戶)出租,有,1130610~1131209,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
竹北市,租賃房屋,新竹縣竹北市嘉興路３４９巷９號６樓,0.0,,,,1130523,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840529,89.0,3,2,2,有,有,有,19000,213,,0.0,0,,RPQNMLMKOHJGFBJ38CC,整棟(戶)出租,有,1130612~1140611,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
竹北市,租賃房屋,新竹縣竹北市中山路１３號,0.0,,,,1130530,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0880409,75.97,0,0,0,無,無,無,15000,197,,0.0,0,,RPRNMLMKOHJGFBJ48CC,,無,1130715~1190714,無,,
竹北市,租賃房屋+車位,新竹縣竹北市六家一路１段１４０號１５樓之２,10.62,商,,,1120723,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000707,96.73,1,1,1,有,有,有,16000,165,坡道平面,0.0,0,,RPSNMLMKOHJGFBJ58CC,整棟(戶)出租,有,1120801~1130731,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
竹北市,租賃房屋+車位,新竹縣竹北市自強北路９８號二樓之十二,11.93,住,,,1120727,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110331,89.5,1,1,1,有,有,有,21000,235,坡道平面,0.0,2000,,RPTNMLMKOHJGFBJ68CC,整棟(戶)出租,有,1120727~1130726,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
